date,title,review,rating
2023-08-12 05:36:57,"I don’t have the music feature yet, but everyone I know does.","Dear Instagram,
i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes.
Thank you.",5
2023-08-09 12:12:09,30 second music update on notes,"Dear Instagram, i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop.
Please provide me with this update, I would love to put music on my notes. Thank you. My Instagram is jjmolina98",5
2023-08-09 06:46:46,Problem with the update on notes and the 30 second music.,"Dear Instagram,
i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this.
1 would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude.
But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes. Thank you.",5
2023-10-17 23:12:15,Instagram please give me the feature to add music to my notes please.,"Dear Instagram, i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my
Notes.
Thank you.",5
2023-09-17 02:08:59,"I don't have the music feature yet, but everyone I know does.","Dear Instagram, i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it.
I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out.
I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes. Thank you.",5
2023-09-27 16:41:46,I’m A Content Creator And I Do Not Have The Full Music Access.,"Dear Instagram
I don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible.
I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer.
Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, l am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes.
Thank you.",5
2023-09-17 22:28:59,I don’t have the notes feature but everyone else does,"Dear Instagram, i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes.
1 have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes.
Thank you.",5
2023-09-15 21:34:43,Instagram please give me the feature to add notes please.,"Dear Instagram, i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. 1 have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes. Thank you.",5
2023-09-29 18:55:41,I dont have the music feature but my friend already do,"Dear Instagram,
i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing.
No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. 1 think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why vou're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes.
please Thank you.",5
2023-08-11 20:44:26,i want the music update please,"Dear Instagram, i don't wanna be mean but 1 have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing.
No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop.
Please provide me with this update, I would like to add music to my notes, thank you.
my instagram is ripflxw",5
2022-10-15 15:07:36,My Instagram,"I placed this review because I have tried everything I can to possibly recover my Instagram account “Jimmykampf22” 14 years ago I made the account and it was a personal account! 2020 in the 2021 I decided I was going to put money into my account and start building my business page. I am a videographer and I post my contact to help promote myself as a videographer. My brand JK productions (Jk22) my artist names. Over the past 14 of them years I have never had a problem. Until I hit, roughly around 60 K followers and was getting 10 thousand views on each reel I posted. I have my legal business paperwork my legal name my ID. Yeah still I have not been let into my account and my numbers are dwindling to just under 34 thousand. I have reached out to a Instagram in every way I know how and I have still yet to get help I went to meta 
Facebook and went as far as emailing Apple to see what was wrong. I liked it, and commented that I thought someone was in my. have I gotten zero response or help from anyone. This has damaged my following, credibility, business that was on the rise. My accounts is also getting paid to my Social Security number. Which means whoever has access, probably is hacking my social security as well. 
I’m very hurt and disappointing that Instagram or do you as I put all my trust and faith in them to guard my security,page, in my safety on Instagram. I I am praying. I at least get the money I put into it paid back to me or my page. Every state is.",5
2023-08-30 22:30:27,I don’t have the 30 seconds feature on my notes,"Dear Instagram, i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, 1 tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anvone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the
""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out.
1 really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes. Thank you.",5
2023-08-13 20:33:51,pls im desperate to have music notes at this point,"Dear Instagram, i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, 1 tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes. Thank you.",5
2023-10-27 16:45:13,update.,"Dear Instagram, i don't wanna be mean but I have had an issue with your recent update, which allows users to put a voice message and video on their notes. have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No voice messages and vidoes options on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, l am so mad you chose to leave me out of this update, out of all of the updates you have made. I love voice messages & videos. I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop.

Please provide me with this update, I would love to put music on my notes. 

Thank you.",5
2023-09-01 23:54:13,i don’t even have the notes feature plz help,"Dear Instagram, i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, 1 tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anvone from your updates, & don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the
""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer.
Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes. Thank you.",5
2023-08-27 22:20:56,I don’t have instagram notes or music notes,"Dear Instagram, i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes.
1 have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, 1 tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anvone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the
""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out.
1 really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop.
Please provide me with this update, I would love to put music on my notes. Thank you.",5
2023-08-19 13:40:38,Problem with the update on notes and the 30 second music.,"i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. 1 would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes. Thank you.",5
2023-08-10 12:27:01,I really want the update please and thank you,"Dear Instagram, idon't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes. Thank you.",5
2023-08-10 00:12:52,i dont have the music feature for the notes yet.,"Dear Instagram,
i don't wanna be mean but I have had an issue with your recent update, which allows users to put a 30 second music clip on their notes. I have not received this update, although all of my friends have. I have tried to be patient, & I have also tried fixing it. I restarted my phone, I updated my phone, I deleted the app, I logged out of my account, I tried updating the app multiple times, & nothing. No music option on my notes. I don't understand why I am being excluded. I am hurt, & overall shocked that Instagram could exclude someone like this. I would appreciate if you would give me this update. I don't find it nice to be excluding anyone from your updates, & I don't know why you chose me to exclude. But it is unfair, and I would like to receive this update as soon as possible. I think I deserve this, especially after you never let me use the ""Add Yours"" stickers as well. I have since gotten over it, but now I cannot let you exclude me any longer. Please give me this update, I do not deserve this. It's truly disgusting & rude of you to just leave me out. I really want this update, I am so mad you chose to leave me out of this update, out of all of the updates you have made. I love music, & I really would like to put it on my notes. I don't know why you're targeting me like this, but it needs to stop. Please provide me with this update, I would love to put music on my notes.
Thank you.",5
